Date,TMP,WASH,THFF,CTBI,HFWA,HBNC,GSBC,JPM,WFC,GABC,RJF,SNV,MFG,CFR,WTFC,BOKF,FNB,PB,HWC,WAFD,CMA,FHN,FULT,WBS,TCBI,VLY,FCNCA,EWBC,ABCB,HTLF,BANR,WSFS,COLB,UCBI,SIVB,UBSI,UMPQ,WAL,WSBC,SASR,GBCI,CVBF,PPBI,HOMB,AUB,CATY,HTH,CBU,SFNC,FNLC,INDB,SSB,NTRS,BCS
2011-01-18,-0.00366732465266284,0.006986956216179285,-0.015398358970339698,0.0016790758397045025,0.003465094605028529,-0.0029832155823156237,0.002470380341322853,-0.003562693674664885,-0.007938807560953443,-0.0005567499356157191,0.005584712317385554,0.05054188378382629,0.004830913423070182,0.011968305451479644,0.010362823498655693,0.006435238194919979,0.004748191636006371,0.012308947710212514,0.0,0.005620854603200165,-0.08307699600096319,-0.02154806128267084,0.007512075517459804,0.05841148664201534,0.03739553007426499,0.02333544369035012,-0.005370833248059204,0.002346492663703348,-0.013661092653163287,-0.044069489996162,0.018017956743883845,-0.010119369755050678,0.00047401528591928255,-0.010637993578069382,0.01797591193240433,0.00262452893563081,-0.00877212124107729,-0.010973857145894383,-0.014040879084268876,0.019796411245869727,-0.005135174505395912,0.014806805900539288,0.0,-0.0009681592502349678,-0.02821701662018672,-0.015020072352186276,0.0,-0.002470398004882579,-0.00649579416570234,-0.0012610541462251268,0.0021639039313838815,-0.009688040063190684,-0.004295156717359694,-0.008598608259533624
2011-01-19,-0.017423194756579274,-0.04301560420203243,-0.042011752227524846,-0.030841327486555437,-0.035221275146191555,-0.01271476047200204,-0.06078068591718033,-0.023240132744339337,-0.020929578632016055,-0.008351741688839343,-0.01783129832877628,-0.027491503636562165,0.0,-0.01326513617822922,-0.01900470209256111,-0.028596696780189834,-0.04253334764275396,-0.021643937620724696,0.007129839830954499,-0.027948431751026348,-0.015229781751290417,-0.021207387197829775,-0.018639371448044506,-0.017659847095754744,-0.01823580604610109,-0.024815726633714674,-0.0076628982548645475,-0.022472418058352206,-0.03878169775882556,-0.03813333642853245,-0.044247719336088176,-0.06992440647145926,-0.039336499852409945,-0.059139904220082085,-0.02013066163070054,-0.03664913990594365,-0.03620254217620322,-0.03051328237919071,-0.03902910944113325,-0.06033555546826108,-0.023225836607538186,-0.024691593886867036,-0.006249967966717618,-0.025677735532738666,-0.06798903389072697,-0.0322577172460643,-0.009970251893180349,-0.03218938850135544,-0.012732072135453576,-0.018308030311737666,-0.04210145001170351,0.0012230037185452236,-0.056613883135027465,-0.03214315558432668
2011-01-20,-0.0007493261651476679,-0.006283618309038341,-0.006402078076592099,0.019024451587199787,-0.0021473786358890967,0.0007576235183912594,0.0021862243589274577,0.023793087250437273,0.002514722046267792,-0.009545479235950616,0.05178583392612257,0.0212009724501645,-0.007211474536436335,-0.0037254025341422192,0.0018449792406733945,0.0007311687243314324,0.0019748258398830654,-0.012428641128796825,-0.007964314976953935,-0.006325593516126049,0.019135221414148695,-0.0008333972504901421,-0.0009501212155799132,-0.0013486172805440289,-0.03369325236068388,-0.01994492815149762,0.007203858246176864,-0.012451547739587676,-0.020172396320505714,-0.013609216894953091,-0.0601853127098928,-0.05715528253198321,-0.006412950651285998,-0.017142802673680402,-0.02108491526855738,-0.007812435499412462,0.0008345569574905731,0.03147364664682839,-0.009878986560413416,0.011725365376227703,0.002641981227622603,-0.01380898684290044,0.045597412837035334,0.01591187085157575,-0.018237163139197432,-0.016970094358131793,0.0010068792003212756,-0.007675378868961524,-0.009062365030621189,-0.01993575910782386,-0.0018781967450173243,-0.0030539527373011355,0.008001620448899072,0.017396048068708314
2011-01-21,-0.004248737039472594,-0.009727587019194628,-0.01932981564071845,-0.008825028111230093,0.013630084535066977,0.007569893276327955,-0.010907276042064207,0.012067213147125777,0.019442036588136258,-0.03458005292415822,0.014714290815172726,-0.0034597389722504923,-0.02179180389685631,-0.0017882450776128822,0.019643955171088745,0.004750785477184438,0.009851986708208083,0.026176897370449703,-0.00029766598731306715,0.0,0.01594620403942959,-0.01668040312126362,-0.0009505729805036056,0.028352897613720396,0.0008939897033872768,-0.0007018300526113741,0.006226006242376458,0.007759209977205472,-0.016666477032597937,-0.004198921617835971,0.04433500721177697,0.00839340596764937,-0.008441244744380239,0.01744180407928453,-0.02963918666046994,-0.003423574310229882,-0.007506130836667069,0.0,-0.013858258309978555,-0.009934043179435026,-0.011198765316486226,-0.009334973681799585,-0.01203001396408021,0.021047529931580433,-0.020897498341950982,-0.0012329668789893278,-0.0040240873300929625,0.0025778860029217476,-0.012662995104730568,-0.007217606931344767,0.06134765651584795,-0.018376415331927687,0.0,0.0015544049376741143
2011-01-24,0.00903563230754556,0.015225917227023045,0.004927705549992778,0.006164173693886443,0.02547761880821109,0.0048837341270517864,0.008822045317181448,-0.005961838038856526,0.005844118543003596,0.028185363583305145,0.016731679257871113,0.006944115330955514,-0.002475186173044208,-0.0016288338152865567,-0.0021069468324831364,-0.000727463259090233,-0.004877825365178667,0.021093645841026687,0.00029775461873571274,0.0017361896076690808,-0.008101106420082882,-0.03392703235342076,-0.0019025026046589621,0.00393838858804596,-0.01250552867037269,-0.006320406846240023,0.01759049863451234,-0.022137055694410712,-0.01595229624314043,0.022288902183930537,-0.023584827670761754,0.05040473814660551,-0.017526528470634295,-0.022857174750279152,0.00018975785247965504,-0.009275174301851985,0.001680576973081882,-0.012482684292280832,0.007869351111260636,0.016722398934290394,0.003997156967828541,-0.0011777407846543797,-0.003044203598758566,-0.0014382591763697494,0.015810125825269195,0.0006173166485119452,0.005050588590344907,-0.012858063700184053,0.01496246587148975,-0.001322102855891849,0.006028024317994429,0.011544600080565903,-0.006614884811634192,0.0020694688111253523
2011-01-25,-0.005472407562318371,0.009675749010581658,0.011114776782273905,0.024166151432351457,0.0,-0.0014959002870476024,0.013992545858952932,-0.003331843123381528,0.0,0.026270826780425693,-0.015908032491824375,-0.03448278388059256,0.012406876251771504,0.00815676200229909,0.0042233104290334555,0.0012741765715451603,0.003921580834421512,0.0012014254598400331,-0.0011897204754416357,0.0063547566505168795,-0.0020416067706048313,0.001756060706610274,0.0,0.016565457090247815,0.01582987175302164,0.0028268462810299155,-0.0019596332823554885,0.011319683176371997,0.010131559210543095,-0.0029467158314008257,0.01932369289214364,0.01694924327924019,0.01783918749821467,0.0,0.007207838479122541,0.014563304947425415,0.014261360550554825,0.02106742869203604,0.004461949283009359,0.022478161739247104,-0.0019904850788736717,-0.009434125213515387,-0.007633469459524367,-0.0038404696503824276,0.024902864558679738,0.07896338341038422,-0.0010051658756587978,-0.00520999894466867,0.0049140805523655295,0.0,0.002467224170676685,0.007402796972254766,0.0005707496806852674,-0.020134162914515974
2011-01-26,0.01925966124547074,0.022041182601473253,0.029421295800701408,0.003655238323381438,0.019323763643898983,0.0014981413571337754,0.01638600036431148,0.0024516587186338423,-0.007644892638374645,-0.0038952748902141288,0.0016726295809628144,-0.0214286382663621,-0.012254832066831978,-0.04660215651658961,0.0033040089176163967,-0.030534429711749356,-0.001953167968015812,-0.0064784111989728554,-0.01220593298615169,-0.013777462220089576,-0.01688015098004103,-0.009640752459656121,-0.015252916011024187,-0.01500899481346829,0.020926146031237103,-0.010570901274072009,0.004279383708552631,0.0622867307934758,0.03009034517835696,0.04609958389434654,0.04739354419242425,0.014285789489287382,0.007010384615875331,-0.017543997012892,-0.0075329137980405525,0.0023923765815316855,-0.002481071370157739,0.01513062332433246,0.011104690851119647,0.03914206435895573,0.0,0.0071430995123256125,0.01538461538461533,0.003373465032769918,0.042520706471187886,0.015437678403112276,0.007042308245835516,-0.011597714051039598,0.010828037429670978,0.024486920959225555,0.013713189961092054,-0.0006123307807159861,-0.0007607519862732337,-0.005795576005872438
2011-01-27,-0.0007360720894281636,-0.01593993454059406,0.01224882390509352,-0.011258237938623017,0.00203116033021411,0.02803741116070957,-0.028001619527123878,0.002667659585188442,0.0015404507349972008,0.002234560747144787,0.013633768467680829,0.025547279015884605,-0.0074442204085583,-0.005770379261483494,0.013173673846728295,-0.001875110364348176,0.00978480355647493,0.0024151447280789107,0.003917916989407688,0.014552487426203076,-0.001820680130937169,0.02654862412459691,0.023233296419609806,0.016543709563126452,0.07544699167953484,-0.007834781530325352,0.009526157276776859,0.007329131657227483,-0.005841845437568827,-0.001129851334764953,0.07272725941778568,-0.008749971317838723,0.004475231861528428,0.0059526025880665134,0.004743832948401083,0.00204560027205436,-0.03814273242460664,0.002710092303810807,0.03239991548243948,0.0025801025144045475,0.0033242741533099363,0.018912074893993935,-0.007575875909374141,-0.0052832236777707875,-0.06773521736421806,-0.007882707119121868,-0.005993919963158012,0.0007568029172790869,0.0024185318024283475,0.005168442726127154,-0.008671536130512747,-0.005514782800887352,-0.0007614244937352854,0.015368314065914657
2011-01-28,-0.038556188334449515,-0.013339507634747894,-0.0238909647791562,-0.0361686322094682,-0.002703032271919925,0.0,-0.05063311179669183,-0.012416724889994235,-0.020307832263459447,-0.027870617605873726,-0.01043098364871331,-0.010675971843557508,-0.02499997615814209,-0.006145482216539766,-0.029846316483018165,-0.03249414488483815,-0.026163182510479444,-0.01806805980497883,-0.014109545818061342,-0.01606450009739291,-0.009903640842018446,-0.030172484584698123,-0.01702924465891209,-0.03340467963610105,-0.0077048067815602694,-0.017228758552314427,-0.006754428538892965,-0.019554457742255837,-0.054848549425362436,-0.08653844011240641,0.01694890323110898,-0.046286010725367754,-0.023762078519457885,0.07100601283713526,-0.010009491715911367,-0.03130320153286181,-0.04137914808479837,0.013513431075089288,-0.0015957017105205917,-0.023674866496490976,-0.0424122191158105,-0.01740091457347359,0.004580208861784785,-0.009174458239492145,-0.05312473919710481,-0.02837681339048903,-0.013065189732175186,-0.031013681111388802,-0.02447408579849264,-0.06619576071022193,-0.03463948881443557,-0.03974113002440749,-0.015615726230454596,-0.0245303519740685
2011-01-31,0.040868537660073034,-0.03428327801212494,0.002225049526233036,0.004517044083131916,-0.034552667100069434,-0.010909311202720096,0.006896648464602251,0.008980782225396666,0.01821627086464428,-0.018348962800903368,0.004715694167337636,-0.0503597016932712,-0.0051282001121667475,-0.007557650877772715,0.0024367219246934635,0.003300392611873093,0.004975198101147438,-0.00760568241453452,-0.0012184209335553975,0.008163390841667395,0.005527607666494294,0.007111436216509226,-0.006737525940582634,0.013734968041360984,-0.0032693063322807303,-0.011687584826624242,0.005849827407957031,0.006957523616789807,-0.012435110891142354,0.04705871042169485,-0.016666425596466028,0.013544123560952581,0.01926977476553904,-0.060773541965344346,0.0009538926650980439,-0.009483574671668826,-0.013489157502221572,0.0,0.0042621241616549455,0.012124374430767748,-0.02352941176470591,-0.022432167142211856,0.013677820328886536,-0.0029238374198906625,0.00825090530984407,0.011097622543846164,-0.0010186821673882074,-0.013270954453047934,-0.019787931703240003,0.016517815213586085,-0.014860747381031159,-0.0016040789264355482,0.005610108688917981,0.005885427260265308
2011-02-01,0.010061217202247397,0.027500130157722014,-0.0031715972473899123,0.031822784401826176,0.004912544362494664,0.006617358135695639,0.04474891184980412,0.022029399289787532,0.03146244481943561,0.03329433383678149,0.017946011369860848,0.022727344356077817,0.01288658526843589,0.01384577511170515,0.020966350606786976,0.006965797995175604,0.023762532009499404,0.03510577908127921,0.007622143288361638,0.00925384053717826,0.020680627662678086,0.03618660010244068,0.02906958649963043,0.015296850567785736,0.025010275753039046,0.016260606330011917,9.968446830521671e-05,0.0110549029507645,0.03252855980386227,0.04376121847307135,0.0593215783269494,0.024498944034995196,0.027363094055407933,0.011764689173827447,0.013531524070033996,0.019148644079483468,0.020966134199564612,0.03733329588112677,0.027055895109291406,0.029166783380210948,0.010631112992079528,0.014492524964793585,0.020989397108676977,0.02932514354080684,-0.009001567924739606,0.03466240160278944,0.01936829374430138,0.023734520756897526,0.021268776270474632,0.03046696213594635,0.03311236670938844,-0.002891996037675093,0.006156495407394491,0.034042643246547266
2011-02-02,0.005389887073117494,0.00048669733983541796,-0.017181268415981443,-0.01173308961080255,0.014664441159499608,0.0,-0.020104769739270667,-0.01045083544212111,-0.02006625097672099,-0.015828041149127392,-0.006780921715806243,-0.018518236824981993,0.035623435757265565,-0.005291814377869519,-0.014880870760043963,-0.011529718235098185,-0.006769573780195048,-0.016002282604723805,-0.014523511723660731,-0.012607754461173792,-0.0058990208863797244,-0.017035187036473665,-0.014123824722297451,-0.010331377875221981,-0.014800033569335902,-0.011636711397366883,-0.014960843802420465,0.0022779676054089926,-0.00609744888943764,-0.03512749738844634,0.011999918117633124,-0.009782596370087715,-0.006779260506860063,-0.011627890654529738,0.003948835713944554,-0.013917842220912302,-0.018749776171448684,-0.01670952764468614,0.020661240348406107,-0.022267040514643788,-0.011922224232230327,-0.014285492113701448,-0.008810375315229657,0.011396138784678156,-0.01403806722429668,0.0033499995593824217,-0.010000163754767089,-0.009273514676069738,-0.012001468375938074,-0.011826529426988364,-0.0021364916370806286,-0.0022561885679173166,-0.008030594311989048,0.004115227825489232
2011-02-03,0.0031676693994187044,0.0019454891499937066,-0.008093059031396788,-0.02103126081340989,0.013076625943108322,-0.004747882812385695,0.0008919483324094646,0.0002201586148466994,0.0009169517620388756,0.012062350140483957,-0.0010922774596090479,0.026414978882687068,-0.009828000040771334,0.004119240430431992,0.004833430086492507,-0.0017495496851204217,0.0029208622332903555,0.007524277805652568,0.0012281158650357948,0.015089897437161381,-0.008772260547140753,-0.008666064551401842,0.0038201895956515575,0.0008705827214947615,0.023548515772178424,-0.0007355873713605909,-0.0002524845075538851,0.0,0.043967732058660225,0.002935653424428919,-0.03557281194682815,0.021734189684096794,-0.0043883647991856956,-0.029411690656735767,0.003558764629675082,0.0028230218464897483,0.004549659995885191,-0.0026141798966221597,0.012145215119879094,0.003622801035573442,0.004258833705554466,0.004830841654931195,-0.005926126250933583,0.0037560566881487123,-0.000837582091959943,0.010016768890211747,-0.0010099304627297911,-0.011700737524961258,0.01286161376378625,-0.006649248653565087,0.0003568001322529213,-0.018087608999976745,0.002698315049007416,0.003073843621095751
2011-02-04,-0.01505949257234751,0.001456195556573281,0.009791341490983596,-0.0013861246931488047,-0.028532835012909152,0.0003677599176725721,0.005347504338479636,-0.019137691880313557,0.00030545043357999013,-0.011918584007012512,0.012848914977344528,0.0,-0.0024814462434759044,0.0006834054483515484,0.0012029658571697244,-0.0060368782857123104,0.0009709320029800406,-0.012285913262855996,-0.0021462422031488515,0.0034306158840085033,0.004685576596208607,0.02884642211323296,0.010465993290879272,0.006521696494293128,-0.008726668835541296,-0.0036822166572150206,0.0013118885193210694,0.005454696630759592,-0.018609349384482554,-0.014051261211969646,-0.02049207407915321,-0.029866778736993393,-0.024975668864525513,0.0,0.007465429218216357,-0.0045741874742977195,0.021738678097960262,0.02490157654369196,-0.01099972840424357,-0.003093942077591838,-0.002826923380892521,0.024038639202969003,-0.001490150257334899,-0.002806555920045972,-0.008382311140682663,-0.004408075137088074,-0.0030334791756809754,0.0015787524379897722,-0.011287009402153991,-0.01941072267498678,-0.003924108567475049,0.0,-0.003460141718460097,0.015832055861709993
2011-02-07,0.00246596087408002,0.023267291604895046,0.008726426764911643,0.01492026645113187,0.011188743074072693,0.01980860244195415,0.006205822259260696,0.020408008626468188,0.017094013682395826,0.017231484357970617,0.002428759741331943,0.04779394201467446,0.012437858450770278,0.008539686762163656,0.008408445064801873,0.009208489097516592,0.013578983041999004,0.0024384602636966513,0.0018433840259877154,0.009116608676320803,0.01424854603045178,0.0025490480484835487,0.0037668732924822645,0.009071017220379174,0.009203663239010673,0.01108675313143026,0.001663711441274085,0.025768173000120242,-0.0019964574436726057,0.0023751718815538947,0.01673653762962024,-0.025027767955364877,0.02059235458538078,0.09090898811798276,-0.01148571576773827,0.00883670525990321,0.02039038983634822,0.02557554960729247,0.027300107197073542,-0.004156243892439515,0.001417468766042651,0.008215541614750022,0.014925295422699492,0.0015989522704011883,0.016061287424537163,0.027117175077845612,0.0,0.014184259093010354,0.012130092615745713,0.006825836324525936,-0.0007165996216758064,0.003618189849868836,0.0054013626009941085,0.012569209783013457
2011-02-08,-0.010824063466208234,0.019421867876565635,0.009932734187204195,-0.006495173828967693,0.0034579062086468326,-0.0017986171150167207,-0.013656399303595523,0.0052746873613025436,0.02340931710364802,-0.0011379673947190527,0.0064621782501155245,0.010526627675797817,0.027026941532620086,0.007281791943834159,-0.007464838226896031,0.008930213080721838,-0.001913773351941317,-0.0038926642723946525,0.0,0.010728421732056015,0.005875107533624524,0.0008469981103733648,0.003752418714103145,0.012414502467473998,-0.007930168954640604,0.0007309429502246889,-0.004931498120850808,-0.003968079695778837,-0.027999626111236964,-0.0029619469208183036,-0.012345593556674417,0.020218271962139545,-0.0014757937440692537,0.005555639218903563,0.006559191718847002,0.001401619640241325,0.010425814010930567,0.013715538925883841,-0.013779640754808309,-0.0026078434299643405,0.0021232906975783283,0.006985026982768927,-0.007352826886251718,0.00422514446358746,-0.002496232668535714,0.0032327402936849214,-0.0020284727803917546,-0.00038850245552535245,-0.0017630360472480344,-0.008135409105551883,0.005017930057239495,-0.001310962090223966,0.007098860512683602,0.007447869624481962
