Date,portfolio
2012-05-16,-0.007982489393167152
2012-05-17,-0.0139472373187713
2012-05-18,-0.006911250680958314
2012-05-21,0.012070552488514342
2012-05-22,-0.001331273754802615
2012-05-23,0.005524045150314129
2012-05-24,0.009412011546634394
2012-05-25,-0.006392288197095379
2012-05-29,0.008545716593995122
2012-05-30,-0.018857532337033384
2012-05-31,0.008082155437648793
2012-06-01,-0.03954384884367518
2012-06-04,-0.0024389907781382876
2012-06-05,0.0031445328756581686
2012-06-06,0.02189050100433919
2012-06-07,0.002087201324492798
2012-06-08,0.013142248648586336
2012-06-11,-0.02186870856958258
2012-06-12,0.014683421081701169
2012-06-13,-0.005075716379786112
2012-06-14,0.01471338053633431
2012-06-15,0.010882217749498211
2012-06-18,-0.004182617673333676
2012-06-19,0.01749561074681963
2012-06-20,0.0020299331793289313
2012-06-21,-0.024018397569366523
2012-06-22,0.021448705756436755
2012-06-25,-0.017808659978354034
2012-06-26,0.0074988245963717014
2012-06-27,0.016663493805715218
2012-06-28,-0.00029041303862799956
2012-06-29,0.01848133652052441
2012-07-02,0.008010890993889618
2012-07-03,0.006479816752439142
2012-07-05,-0.007829430623461264
2012-07-06,-0.006458221145155113
2012-07-09,-0.004396051809803531
2012-07-10,-0.002224681771596432
2012-07-11,0.006213059951332591
2012-07-12,-0.0045106155119931345
2012-07-13,0.020028304264919364
2012-07-16,-0.005573208411140882
2012-07-17,0.008206872633350721
2012-07-18,-0.0009005311300779435
2012-07-19,-0.012931740248352605
2012-07-20,-0.014395032832820627
2012-07-23,-0.012232953125409588
2012-07-24,-0.004977069335118917
2012-07-25,0.00281234789482634
2012-07-26,0.002239993479610823
2012-07-27,0.021664178421121356
2012-07-30,-0.009291120671975088
2012-07-31,0.0012468866831242499
2012-08-01,-0.016169829537259667
2012-08-02,-0.007730367877744154
2012-08-03,0.03081890130123147
2012-08-06,-0.0005072373282492436
2012-08-07,0.008207577371266064
2012-08-08,-0.002569623891528647
2012-08-09,0.00018987109040240161
2012-08-10,-0.004346208963817134
2012-08-13,0.00014397302616958442
2012-08-14,-1.3703211497906818e-05
2012-08-15,0.008039070216869988
2012-08-16,0.005351222817832303
2012-08-17,0.008868050515814472
2012-08-20,0.00204761720776701
2012-08-21,-0.0002782116546690231
2012-08-22,-0.008293988255213908
2012-08-23,-0.013442879378421884
2012-08-24,0.0042958177808098625
2012-08-27,0.0026123165677511234
2012-08-28,0.006701286656623163
2012-08-29,0.008284482671438298
2012-08-30,-0.008122636547527387
2012-08-31,0.00034697141317057534
2012-09-04,0.011718674652545967
2012-09-05,-0.0017233705472001306
2012-09-06,0.02303341877716084
2012-09-07,0.005318745995938288
2012-09-10,-0.006029794925923021
2012-09-11,0.0038136118915704786
2012-09-12,0.0034241540236270894
2012-09-13,0.018360623114676282
2012-09-14,0.014609438950973407
2012-09-17,-0.01312057856422566
2012-09-18,0.0024452227249459075
2012-09-19,-0.0010858661567138216
2012-09-20,-0.004827495305851988
2012-09-21,0.002464215267201967
2012-09-24,0.005014790215485112
2012-09-25,-0.010591100002767534
2012-09-26,-0.004713717329802898
2012-09-27,0.00645146128190767
2012-09-28,-0.008297246687239128
2012-10-01,0.003369986964247263
2012-10-02,0.0008396830167748655
2012-10-03,-0.0008203056592543824
2012-10-04,0.01145040598682235
2012-10-05,0.0014950929631855684
2012-10-08,-0.004602216854333413
2012-10-09,-0.010517412629041564
2012-10-10,0.005253882725556975
2012-10-11,0.005340511725030381
2012-10-12,-0.02097103334294477
2012-10-15,0.0030060710310281947
2012-10-16,-0.004079301414851745
2012-10-17,0.013225828273550193
2012-10-18,-0.007941872362635159
2012-10-19,-0.010600620446301003
2012-10-22,0.004155021740473582
2012-10-23,-0.004213745136908634
2012-10-24,0.0016816655741520626
2012-10-25,0.007237054057539968
2012-10-26,-0.008920585230339895
2012-10-31,0.004403000334358345
2012-11-01,0.008591455349956636
2012-11-02,-0.01174337865096754
2012-11-05,-0.0006245478544937562
2012-11-06,0.014897978757677618
2012-11-07,-0.03665163932527775
2012-11-08,-0.013077918857543556
2012-11-09,0.003772256648109992
2012-11-12,0.0018675741441494375
2012-11-13,-0.008056319646553142
2012-11-14,-0.014900774201353127
2012-11-15,-0.0023298754601918503
2012-11-16,0.006576187119755444
2012-11-19,0.019083594747534332
2012-11-20,0.0030456102373030065
2012-11-21,0.0015244264285599967
2012-11-23,0.0178470128318715
2012-11-26,-0.0013220460613947783
2012-11-27,-0.007098042319815871
2012-11-28,0.0003866634428674406
2012-11-29,0.009423209155929998
2012-11-30,-0.0022853561014558542
2012-12-03,0.002204794140857326
2012-12-04,-0.004109514055255003
2012-12-05,0.002532161884114589
2012-12-06,0.0003760160692027341
2012-12-07,-0.0028672773107718628
2012-12-10,0.0008744855274001243
2012-12-11,0.007636189960931038
2012-12-12,-0.0047628314249348125
2012-12-13,-0.004346712496023816
2012-12-14,-0.0031177124153802275
2012-12-17,0.020203005048169364
2012-12-18,0.013839769312881629
2012-12-19,0.0011122894318204666
2012-12-20,0.00793218855722991
2012-12-21,-0.004424358131860297
2012-12-24,-0.00439882131428227
2012-12-26,-0.004800270615684917
2012-12-27,-0.003436407990093663
2012-12-28,-0.006032897666061719
2012-12-31,0.01324513022000558
2013-01-02,0.03720832075802094
2013-01-03,0.0006721013936784831
2013-01-04,0.008410131640299356
2013-01-07,-0.008211745546185454
2013-01-08,-0.002582621830262248
2013-01-09,0.0008644077013998102
2013-01-10,0.005487733498755215
2013-01-11,-0.008656911776940182
2013-01-14,0.002494408450772084
2013-01-15,0.0028061376925942625
2013-01-16,-2.5448421160335022e-05
2013-01-17,0.009440099577660987
2013-01-18,-0.0013651023127936861
2013-01-22,0.006543082514987167
2013-01-23,-0.005188626989238536
2013-01-24,0.00014361783867539906
2013-01-25,0.003582820670437254
2013-01-28,0.004675344110676006
2013-01-29,0.0011969572389760122
2013-01-30,-0.007157489315837423
2013-01-31,0.004865897484349744
2013-02-01,0.015114769838874593
2013-02-04,-0.012411540776130645
2013-02-05,0.012095191182002658
2013-02-06,0.003506470595412097
2013-02-07,-0.0015187687289801976
2013-02-08,0.002597961787130883
2013-02-11,0.0038837982081242686
2013-02-12,0.009806817565833967
2013-02-13,-0.0019101670683312182
2013-02-14,-0.00147124002013618
2013-02-15,-0.0015519697814658296
2013-02-19,0.007647556119513151
2013-02-20,-0.01155194327529549
2013-02-21,-0.0033779688911341394
2013-02-22,0.010593058049028428
2013-02-25,-0.023959461412307224
2013-02-26,0.0062922241730417145
2013-02-27,0.008766607580463007
2013-02-28,0.0013812825367612873
2013-03-01,0.0017212350854465814
2013-03-04,0.004977501139955413
2013-03-05,0.006836512009386985
2013-03-06,0.00364061507643801
2013-03-07,0.008634407308169103
2013-03-08,0.0027183182319470787
2013-03-11,0.001992196684950973
2013-03-12,-0.004870038479445799
2013-03-13,0.006279667422046359
2013-03-14,0.009661372653710198
2013-03-15,0.005217209818504708
2013-03-18,-0.009472053152977663
2013-03-19,0.002115338239603096
2013-03-20,0.006058271762964901
2013-03-21,-0.006745280178156099
2013-03-22,0.0026904775015870867
2013-03-25,0.0006597757792028929
2013-03-26,0.0008960498576205608
2013-03-27,-0.0032113158419725552
2013-03-28,0.0006476947917337467
2013-04-01,-0.014947792939816408
2013-04-02,-0.004678515130245059
2013-04-03,-0.012534462342952801
2013-04-04,0.008523812161770618
2013-04-05,-0.002294629063772238
2013-04-08,0.005727375389374266
2013-04-09,-0.006413470504741232
2013-04-10,0.01772669140981054
2013-04-11,-0.0035844297156269324
2013-04-12,-0.006066142978910534
2013-04-15,-0.03127134753207842
2013-04-16,0.012902816097087213
2013-04-17,-0.015292283576129398
2013-04-18,-0.002677689247959089
2013-04-19,0.016164025617268343
2013-04-22,-0.002455125102299749
2013-04-23,0.019930900557968128
2013-04-24,0.0020957574817058048
2013-04-25,0.0027152117140066146
2013-04-26,-0.009268548187332103
2013-04-29,0.006786386191503852
2013-04-30,0.005591191519692588
2013-05-01,-0.02524124794784073
2013-05-02,0.015126027494662332
2013-05-03,0.012819337001372548
2013-05-06,0.011276411034196849
2013-05-07,0.013917176149920317
2013-05-08,0.0014256059370296433
2013-05-09,-0.0052280221302094115
2013-05-10,0.0033576060764275812
2013-05-13,0.004626796037391059
2013-05-14,0.011793861774405192
2013-05-15,0.006149229944795327
2013-05-16,-0.0009097900843019335
2013-05-17,0.01001998275857629
2013-05-20,0.003850656831599605
2013-05-21,-0.000351006564237979
2013-05-22,-0.01726216462583671
2013-05-23,-0.0022206130778638553
2013-05-24,0.0042936953721770315
2013-05-28,0.013518239055759848
2013-05-29,-0.008101420070922327
2013-05-30,0.009804003732109583
2013-05-31,-0.011479682113362033
2013-06-03,0.00687767405300994
2013-06-04,-0.0069643516928916144
2013-06-05,-0.012721554131729635
2013-06-06,0.008571589968895956
2013-06-07,0.007895603622744463
2013-06-10,0.008207883830206575
2013-06-11,-0.012155974834236223
2013-06-12,-0.008181548357748626
2013-06-13,0.0158561946390852
2013-06-14,-0.016862508960411218
2013-06-17,0.007623660616004893
2013-06-18,0.011184145000724104
2013-06-19,-0.006374934288090464
2013-06-20,-0.0077543819807189916
2013-06-21,0.0122608882108861
2013-06-24,-0.0037107490619623508
2013-06-25,0.018714302009077442
2013-06-26,0.0016589207492584623
2013-06-27,0.017228554443526153
2013-06-28,-0.0013812522442224807
2013-07-01,0.017313274695330647
2013-07-02,0.007948837424935178
2013-07-03,0.005113464936331016
2013-07-05,0.02605926863205819
2013-07-08,0.00038504693769135165
2013-07-09,0.005900168351566804
2013-07-10,-0.006857334295362996
2013-07-11,-0.006404154863599859
2013-07-12,0.009380638344944939
2013-07-15,0.009483877867095501
2013-07-16,-0.004340544909668719
2013-07-17,0.0031513520187078903
2013-07-18,0.01658301688104229
2013-07-19,0.0036598499208799905
2013-07-22,0.009347531126738038
2013-07-23,0.0038555950499413183
2013-07-24,-0.00015251942709549503
2013-07-25,-0.0007601813457217593
2013-07-26,-0.007487264727286483
2013-07-29,-0.008126466505572555
2013-07-30,-0.0010218970966873217
2013-07-31,0.0004453952789371162
2013-08-01,0.015567092608984272
2013-08-02,-0.0009408019480058168
2013-08-05,0.001340242295250639
2013-08-06,-0.009245684020516662
2013-08-07,-0.006663025220030207
2013-08-08,0.0032689358931215504
2013-08-09,-0.005347625211118693
2013-08-12,0.0019428483110776175
2013-08-13,0.0013767208569351445
2013-08-14,-0.0017432829191240896
2013-08-15,-0.012926002190401376
2013-08-16,0.0025211687685314558
2013-08-19,-0.008994989802995637
2013-08-20,0.0164148894922277
2013-08-21,-0.008781817667746245
2013-08-22,0.014592254121097534
2013-08-23,-0.0025863778130513636
2013-08-26,-0.00690863361371337
2013-08-27,-0.03098474287742743
2013-08-28,0.0033876599283685725
2013-08-29,0.007724195273621421
2013-08-30,-0.01704725095548344
2013-09-03,0.003629425005898191
2013-09-04,0.003870984190612728
2013-09-05,0.005747111658392105
2013-09-06,-0.0021147492400013256
2013-09-09,0.010275686004054414
2013-09-10,0.010846534718930927
2013-09-11,-0.0053250229391467565
2013-09-12,-0.006090473204692569
2013-09-13,0.005595854834313548
2013-09-16,0.006597591670949668
2013-09-17,0.010837322153470738
2013-09-18,-0.0011358120214387723
2013-09-19,-0.013502853965085522
2013-09-20,0.01078914026505031
2013-09-23,-0.0026251741230423576
2013-09-24,0.006397894924481802
2013-09-25,0.0027059870660016984
2013-09-26,-0.002311898229881406
2013-09-27,-0.00012951768991549103
2013-09-30,0.0016334782322934812
2013-10-01,0.010056395922971402
2013-10-02,-0.011839972399030669
2013-10-03,-0.00859383065443942
2013-10-04,0.008100197572226289
2013-10-07,-0.01563094226277725
2013-10-08,-0.006208484817347741
2013-10-09,0.004049736452900989
2013-10-10,0.024597781206192645
2013-10-11,0.020369432197483137
2013-10-14,0.0038972295137948594
2013-10-15,-0.009021975637532905
2013-10-16,0.011934552916065697
2013-10-17,0.004851601624513473
2013-10-18,0.005350106152555317
2013-10-21,0.0020409023260690457
2013-10-22,0.0023163295263492175
2013-10-23,-0.0037128411718088433
2013-10-24,0.00458235008188729
2013-10-25,0.004377727528051633
2013-10-28,0.006030820537592385
2013-10-29,-0.0015336725544381749
2013-10-30,-0.004009504283909156
2013-10-31,-0.012886377400252752
2013-11-01,-0.001864506088396363
2013-11-04,0.002930853982251478
2013-11-05,0.0009712973359929872
2013-11-06,0.004856356443730051
2013-11-07,-0.012437068704508955
2013-11-08,0.03363321850846124
2013-11-11,-0.008614319965427093
2013-11-12,-0.0013767207605058051
2013-11-13,0.0094955238012643
2013-11-14,0.0030715591875904785
2013-11-15,-0.0014124269847135829
2013-11-18,0.0016376639712962833
2013-11-19,-0.0006380018995072493
2013-11-20,0.0008196957426552136
2013-11-21,0.018857646335267333
2013-11-22,0.010265935034930828
2013-11-25,0.0047953737032130446
2013-11-26,0.006412721493123725
2013-11-27,0.0074238811209026735
2013-11-29,0.0006893105420506157
2013-12-02,-0.01341617840909182
2013-12-03,-0.007194801997829917
2013-12-04,-0.0010471665937940788
2013-12-05,0.0007075148519745619
2013-12-06,0.01744046387740878
2013-12-09,-0.0062253593528614915
2013-12-10,-0.010388626665930625
2013-12-11,-0.012681306852041782
2013-12-12,0.005766804000469397
2013-12-13,-0.000913980718833854
2013-12-16,0.014496330509156026
2013-12-17,-0.006141104235788597
2013-12-18,0.01740468515943217
2013-12-19,-0.006449042595189167
2013-12-20,0.014023324587425851
2013-12-23,0.01575839909906746
2013-12-24,0.0016106124204869428
2013-12-26,-0.00028247875963487325
2013-12-27,-0.0018259310979103118
2013-12-30,-0.00293529776448719
2013-12-31,0.000992679723482534
2014-01-02,-0.01487322786422308
2014-01-03,0.0011697890266149913
2014-01-06,-0.004435518677711093
2014-01-07,0.007703630359677255
2014-01-08,-0.0005381248374706153
2014-01-09,0.0036286760054217255
2014-01-10,0.0005933053639319591
2014-01-13,-0.012855259460001543
2014-01-14,0.005104847369402863
2014-01-15,0.005106426787980723
2014-01-16,-0.008962699206814613
2014-01-17,0.004644557830660206
2014-01-21,0.015278269989837367
2014-01-22,0.004389776837794612
2014-01-23,-0.012370745217253641
2014-01-24,-0.01549999825381879
2014-01-27,-0.01001916150393113
2014-01-28,0.0009319045447976068
2014-01-29,-0.019114394467187726
2014-01-30,0.0123787164715971
2014-01-31,-0.015027102512048834
2014-02-03,-0.03365803516808
2014-02-04,0.011241039840898828
2014-02-05,-0.005060302689304869
2014-02-06,0.008813914457462423
2014-02-07,0.002369159460023397
2014-02-10,-0.0012394078205087236
2014-02-11,0.012455237618621553
2014-02-12,0.0006414839021739015
2014-02-13,0.006457772656634261
2014-02-14,0.0032416501076474717
2014-02-18,0.008715426298136137
2014-02-19,-0.025819459906848242
2014-02-20,0.0038623222252535143
2014-02-21,0.006179488286742519
2014-02-24,0.01413721685011066
2014-02-25,-0.008442143533713009
2014-02-26,0.012131766500400246
2014-02-27,0.006041864063553479
2014-02-28,0.006546983591377301
2014-03-03,-0.008420168944284535
2014-03-04,0.027352188623853697
2014-03-05,-0.004323015930532874
2014-03-06,0.004474785186257138
2014-03-07,0.007947904674747694
2014-03-10,0.002248687181004735
2014-03-11,-0.006511601442318229
2014-03-12,0.0034825259926942144
2014-03-13,-0.005065908183861892
2014-03-14,0.003567762300494183
2014-03-17,0.007306688278781297
2014-03-18,0.003907500719469724
2014-03-19,9.192848355713145e-05
2014-03-20,0.016821162832927446
2014-03-21,-0.003330784369994724
2014-03-24,-0.0014582277162157402
2014-03-25,-1.9302461578505143e-05
2014-03-26,-0.013716861631683066
2014-03-27,-0.012579151138872256
2014-03-28,-0.0004708297329782208
2014-03-31,0.01876836195601118
2014-04-01,0.018289390471065044
2014-04-02,7.279588972780391e-05
2014-04-03,0.00023355839092670185
2014-04-04,-0.022779684628056192
2014-04-07,-0.008137869034235587
2014-04-08,-0.002515019204969243
2014-04-09,-0.00037999696803170147
2014-04-10,-0.02682478851735817
2014-04-11,-0.00989115646917161
2014-04-14,0.0018008894679482606
2014-04-15,0.002554169687547088
2014-04-16,0.005563667090540271
2014-04-17,0.00676543597961852
2014-04-21,-0.0014206063277362082
2014-04-22,0.007506667866056691
2014-04-23,-0.0032100843850480718
2014-04-24,-0.01264195573216281
2014-04-25,-0.01658783741725446
2014-04-28,-0.006547367401414571
2014-04-29,-0.006090068646326834
2014-04-30,0.0026106439619524176
